PartID,PartCode,SAPMaterial,PartName,Brand,Description,Department,PartType,Query,StrongModel,Searchable
1045,SPM-MC4-176,700012851,Sleeve RED,T.V.P. Valve,A17/V9,Coating,Mechanical,T.V.P. Valve A17/V9 Sleeve RED,True,True
1046,SPM-MC4-177,700012852,Sleeve RED,T.V.P. Valve,A17/V14,Coating,Mechanical,T.V.P. Valve A17/V14 Sleeve RED,True,True
1047,SPM-NAU-022,700014241,Check valve,T.V.P. Valve,"1/2""",Slurry,Mechanical,"T.V.P. Valve 1/2"" Check valve",False,True
1048,SPM-OXI-001,700005362,Fuse 250A,,660GH-250 660V 250AM,Coating,Electric,660GH-250 660V 250AM Fuse 250A,True,True
1049,SPM-COB-081,700004880,AC Servo Motor,,HC-KFS43B,Coating,Mechanical,HC-KFS43B AC Servo Motor,True,True
1050,SPM-SCB-008,700009384,Spray Nozzle (PP),,Model CDH 16T,Utility,Pneumatic & Hydraulic,Model CDH 16T Spray Nozzle (PP),True,True
1051,SPM-OXI-003,700005580,Power regulator (SCR),SANGI ElECTRIC,SCR-3ATP230 (230A),Coating,Electric,SANGI ElECTRIC SCR-3ATP230 (230A) Power regulator (SCR),True,True
1052,SPM-OXI-004,700005581,Thermocouple Probe,Thaifurness,Type K,Coating,Electric,Thaifurness Type K Thermocouple Probe,False,True
1053,SPM-OXI-005,700005582,Thermocouple wire,Thaifurness,Type K,Coating,Electric,Thaifurness Type K Thermocouple wire,False,True
1054,SPM-OXI-006,700005583,Thermocouple wire,Thaifurness,Type R,Coating,Electric,Thaifurness Type R Thermocouple wire,False,True
1055,SPM-OXI-007,700005584,Programmable controller,Thaifurness,PCA1A00-200,Coating,Electric,Thaifurness PCA1A00-200 Programmable controller,True,True
1056,SPM-OXI-008,700005585,Limit Switch,Pten,WLCA12-2-Q,Coating,Electric,Pten WLCA12-2-Q Limit Switch,True,True
1057,SPM-OXI-009,700005586,Digital indicating controller,Shinho,BCD2A00-06,Coating,Electric,Shinho BCD2A00-06 Digital indicating controller,True,True
1058,SPM-OXI-010,700005587,Magnetic Contactors,Mitsubishi,S-N150,Coating,Electric,Mitsubishi S-N150 Magnetic Contactors,True,True
1059,SPM-OXI-011,700005588,Main Braker,Mitsubishi,NF-630-CW,Coating,Electric,Mitsubishi NF-630-CW Main Braker,True,True
1060,SPM-HEM-119,700014092,Chain,Thaipattanasin,40-2R,Slurry,Mechanical,Thaipattanasin 40-2R Chain,True,True
1061,SPM-HEM-120,700014093,Connecting Link,Thaipattanasin,CL40-2,Slurry,Mechanical,Thaipattanasin CL40-2 Connecting Link,True,True
1062,SPM-NAU-001,700005347,Oil seal 45 x 60 x 8 NBR,Thaiphatanasin,For rotaryvalve R-102,Slurry,Rubber,Thaiphatanasin For rotaryvalve R-102 Oil seal 45 x 60 x 8 NBR,True,True
1063,SPM-NAU-002,700005348,Oil seal 50 x 65 x 10 NBR,Thaiphatanasin,For rotaryvalve R-101,Slurry,Rubber,Thaiphatanasin For rotaryvalve R-101 Oil seal 50 x 65 x 10 NBR,True,True
1064,SPM-SCR-019,700005469,Actuator,KANA,SQN75.6K4A21,Utility,Mechanical,KANA SQN75.6K4A21 Actuator,True,True
1065,SPM-COM-085,700008050,Power Supply S8FS-C10024,Omron,Power Supply S8FS-C10024,Common Part,Electric,Omron Power Supply S8FS-C10024,True,True
1066,SPM-MC4-113,700005121,Laser Distance Sensor,,OY2P303A0135,Coating,Electric,OY2P303A0135 Laser Distance Sensor,True,True
1067,SPM-MC4-114,700005122,Retro-Reflex Sensor,,P1KL002,Coating,Electric,P1KL002 Retro-Reflex Sensor,True,True
1068,SPM-COM-020,700004903,Power Supply,Omron,S8FS-G150214CD,Common Part,Electric,Omron S8FS-G150214CD Power Supply,True,True
1069,SPM-COM-026,700004909,Air Gun,SMC,VMG11BU-02-05,Common Part,Pneumatic & Hydraulic,SMC VMG11BU-02-05 Air Gun,True,True
1070,SPM-DIS-009,700011238,Chain,KANA,60SS-1R,Slurry,Mechanical,KANA 60SS-1R Chain,True,True
1071,SPM-MC4-026,700005041,Ball bearing,Thaiphatanasin,9.5 mm.,Coating,Mechanical,Thaiphatanasin 9.5 mm. Ball bearing,True,True
1072,SPM-MC4-082,700005091,Gates Poly Chain GT Carbon,Thaiphatanasin,8MGT-1600 USA,Coating,Mechanical,Thaiphatanasin 8MGT-1600 USA Gates Poly Chain GT Carbon,True,True
1073,SPM-DIS-005,700004944,Chain Joint,Thaiphattanasin,60,Slurry,Mechanical,Thaiphattanasin 60 Chain Joint,False,True
1074,SPM-DIS-006,700004945,Roller Joint,Thaiphattanasin,60,Slurry,Mechanical,Thaiphattanasin 60 Roller Joint,False,True
1075,SPM-WAS-033,700009728,Bravo Butterfly Valve Wafer,BRAVO,"TB-23 5""",Utility,Other,"BRAVO TB-23 5"" Bravo Butterfly Valve Wafer",True,True
1076,SPM-PRE-038,700005396,Chain Joint,Thaiphattanasin,80,Coating,Mechanical,Thaiphattanasin 80 Chain Joint,False,True
1077,SPM-PRE-039,700005397,RollerJoint,Thaiphattanasin,80,Coating,Mechanical,Thaiphattanasin 80 RollerJoint,False,True
1078,SPM-CLN-019,700011236,Chain,KANA,25-1R,Coating,Mechanical,KANA 25-1R Chain,True,True
1079,SPM-CLN-020,700011237,Chain,KANA,35-1R,Coating,Mechanical,KANA 35-1R Chain,True,True
1080,SPM-HEM-113,700012367,Mechanical Seal,PSS,Size 55mm. Z-114,Slurry,Mechanical,PSS Size 55mm. Z-114 Mechanical Seal,True,True
1081,SPM-MCY-036,700005291,Backplane (Delta),Delta,PLC AHBP06M1-5A,Coating,Electric,Delta PLC AHBP06M1-5A Backplane (Delta),True,True
1082,SPM-MCY-037,700005292,Backplane (Delta),Delta,PLC AHBP04M1-5A,Coating,Electric,Delta PLC AHBP04M1-5A Backplane (Delta),True,True
1083,SPM-MCY-038,700005293,Digital Module (Delta),Delta,AH16AM10N-5A,Coating,Electric,Delta AH16AM10N-5A Digital Module (Delta),True,True
1084,SPM-MCY-039,700005294,Analog Module (Delta),Delta,AH08DA-5A,Coating,Electric,Delta AH08DA-5A Analog Module (Delta),True,True
1085,SPM-MCY-040,700005295,Power Module (Delta),Delta,PLC AHPs05-5A,Coating,Electric,Delta PLC AHPs05-5A Power Module (Delta),True,True
1086,SPM-MCY-041,700005296,Servo Motor (Delta),Delta,ECMA-CA0604SS,Coating,Electric,Delta ECMA-CA0604SS Servo Motor (Delta),True,True
1087,SPM-MCY-042,700005297,Digital Module (Delta),Delta,AH16AN01T-5A,Coating,Electric,Delta AH16AN01T-5A Digital Module (Delta),True,True
1088,SPM-MCY-043,700005298,Ethernet RTU Module (Delta),Delta,AHRTU-ETHN-5A,Coating,Electric,Delta AHRTU-ETHN-5A Ethernet RTU Module (Delta),True,True
1089,SPM-MCY-044,700005299,Digital Input Module (Delta),Delta,AH32AM10N-5C,Coating,Electric,Delta AH32AM10N-5C Digital Input Module (Delta),True,True
1090,SPM-MCY-045,700005300,Communication Module (Delta),Delta,AH10EN-5A,Coating,Electric,Delta AH10EN-5A Communication Module (Delta),True,True
1091,SPM-MCY-046,700005301,Extension Board (Delta),Delta,UB-10-ID16A,Coating,Electric,Delta UB-10-ID16A Extension Board (Delta),True,True
1092,SPM-MCY-047,700005302,Digital Module (Delta),Delta,AH32AN02T-5C,Coating,Electric,Delta AH32AN02T-5C Digital Module (Delta),True,True
1093,SPM-MCY-048,700005303,Extension Board (Delta),Delta,UB-10-ID32A,Coating,Electric,Delta UB-10-ID32A Extension Board (Delta),True,True
1094,SPM-MCY-049,700005304,Analog Input Module (Delta),Delta,AH08AD-5A,Coating,Electric,Delta AH08AD-5A Analog Input Module (Delta),True,True
1095,SPM-MCY-050,700005305,Digital Module (Delta),Delta,AH16AP11R-5A,Coating,Electric,Delta AH16AP11R-5A Digital Module (Delta),True,True
1096,SPM-MCY-054,700005309,Servo Drive (Delta),Delta,ASD-A2-1021-E,Coating,Mechanical,Delta ASD-A2-1021-E Servo Drive (Delta),True,True
1097,SPM-MCY-055,700005310,Power Supply,Delta,DRL-24V480W1AA,Coating,Electric,Delta DRL-24V480W1AA Power Supply,True,True
1098,SPM-MCY-059,700005314,Servo Drive (Delta),Delta,ECMA-C10807RS,Coating,Mechanical,Delta ECMA-C10807RS Servo Drive (Delta),True,True
1099,SPM-MCY-061,700005316,Servo Drive (Delta),Delta,ASD-A2-0721-E,Coating,Mechanical,Delta ASD-A2-0721-E Servo Drive (Delta),True,True
1100,SPM-MCY-062,700005317,Servo Drive (Delta),Delta,ASD-A2-0421-E,Coating,Mechanical,Delta ASD-A2-0421-E Servo Drive (Delta),True,True
1101,SPM-MCY-063,700005318,Inverter (Delta),Delta,MS300 VFD5A5MS43AFSAA 3HP 3Ph,Coating,Electric,Delta MS300 VFD5A5MS43AFSAA 3HP 3Ph Inverter (Delta),True,True
1102,SPM-MCY-064,700005319,Inverter (Delta),Delta,MS300 VFD9A0MS43AFSAA 5HP 3Ph,Coating,Electric,Delta MS300 VFD9A0MS43AFSAA 5HP 3Ph Inverter (Delta),True,True
1103,SPM-MCY-067,700005322,Inverter (Delta),Delta,MS300 VFD4A8MS21AFSAA 1HP 230V,Coating,Electric,Delta MS300 VFD4A8MS21AFSAA 1HP 230V Inverter (Delta),True,True
1104,SPM-SCR-035,700005479,Switch Amplifier,Delta,KFD2-SR2-Ex2W (No.203355),Utility,Mechanical,Delta KFD2-SR2-Ex2W (No.203355) Switch Amplifier,True,True
1105,SPM-SCR-036,700005480,Teamperature Converter With Trip,Delta,KFD2-GUT-Ex.1D (No.231225),Utility,Mechanical,Delta KFD2-GUT-Ex.1D (No.231225) Teamperature Converter With Trip,True,True
1106,SPM-STM-001,700005481,Air Cylinder,Delta,CMK2-LB-32-100,Coating,Mechanical,Delta CMK2-LB-32-100 Air Cylinder,True,True
1107,SPM-STM-002,700005482,Limit Switch,Delta,TMD1703,Coating,Electric,Delta TMD1703 Limit Switch,True,True
1108,SPM-STM-003,700005483,Limit Switch,Delta,Z-15GW255-B,Coating,Electric,Delta Z-15GW255-B Limit Switch,True,True
1109,SPM-STM-004,700005484,Timer,Delta,H3Y-4 200-230V,Coating,Electric,Delta H3Y-4 200-230V Timer,True,True
1110,SPM-SCR-026,700005475,Compensator,Delta,UGK2H2-0355-24193R3,Utility,Mechanical,Delta UGK2H2-0355-24193R3 Compensator,True,True
1111,SPM-MCY-098,700005520,Main Backplane (Delta),Delta,AHBP07M2-5A,Coating,Electric,Delta AHBP07M2-5A Main Backplane (Delta),True,True
1112,SPM-MCY-092,700005513,AC Servo Motor (Delta),Delta,ECMA-CA0602SS,Coating,Electric,Delta ECMA-CA0602SS AC Servo Motor (Delta),True,True
1113,SPM-MCY-093,700005514,AC Servo Motor (Delta),Delta,ECMA-CA0604RS,Coating,Electric,Delta ECMA-CA0604RS AC Servo Motor (Delta),True,True
1114,SPM-MCY-094,700005515,Temperature Module (Delta),Delta,AH04PT-5A,Coating,Electric,Delta AH04PT-5A Temperature Module (Delta),True,True
1115,SPM-MCY-095,700005516,CPU Module (Delta),Delta,AH20EMC-5A,Coating,Electric,Delta AH20EMC-5A CPU Module (Delta),True,True
1116,SPM-MCY-096,700005517,Communication Module (Delta),Delta,AH10PFBS-5A,Coating,Electric,Delta AH10PFBS-5A Communication Module (Delta),True,True
1117,SPM-MCY-097,700005518,Ethernet  Switches (Delta),Delta,DVS-108W02-2SFP,Coating,Electric,Delta DVS-108W02-2SFP Ethernet  Switches (Delta),True,True
1118,SPM-MCY-102,700005533,Industrail PC (Delta),Delta,IPC-A300-I734AE00,Coating,Electric,Delta IPC-A300-I734AE00 Industrail PC (Delta),True,True
1119,SPM-MCY-105,700005536,Bladder,Tong Li,Size 67.00,Coating,Rubber,Tong Li Size 67.00 Bladder,True,True
1120,SPM-MCY-106,700005537,Bladder,Tong Li,Size 86.00,Coating,Rubber,Tong Li Size 86.00 Bladder,True,True
1121,SPM-MCY-107,700005538,Bladder,Tong Li,Size 66.50,Coating,Rubber,Tong Li Size 66.50 Bladder,True,True
1122,SPM-MCY-108,700005590,Peristatic pump,JXHIN,JXHIN40,Coating,Mechanical,JXHIN JXHIN40 Peristatic pump,True,True
1123,SPM-MCY-109,700005591,Linear Bush,YTP,LMF0UU,Coating,Mechanical,YTP LMF0UU Linear Bush,True,True
1124,SPM-MCY-110,700005592,Spocket,Tong Li,,Coating,Mechanical,Tong Li Spocket,False,True
1125,SPM-MCY-112,700005593,W3 Z Screw,Tong Li,R25-10T3-FSI-280-0.05,Coating,Mechanical,Tong Li R25-10T3-FSI-280-0.05 W3 Z Screw,True,True
1126,SPM-MCY-113,700005594,W1/W2 Z1 Screw,Tong Li,R25-10T3-FSI-415-0.05,Coating,Mechanical,Tong Li R25-10T3-FSI-415-0.05 W1/W2 Z1 Screw,True,True
1127,SPM-MCY-114,700005595,W1/W2 Z1 Screw,Tong Li,R16-ST3-FSI-175-0.05,Coating,Mechanical,Tong Li R16-ST3-FSI-175-0.05 W1/W2 Z1 Screw,True,True
1128,SPM-MCY-115,700005596,Flip Z Screw,Tong Li,R25-5T3-FSI-260-0.05,Coating,Mechanical,Tong Li R25-5T3-FSI-260-0.05 Flip Z Screw,True,True
1129,SPM-MCY-116,700005597,Coating lifting screw,Tong Li,R25-10T3-FSI-445-0.05,Coating,Mechanical,Tong Li R25-10T3-FSI-445-0.05 Coating lifting screw,True,True
1130,SPM-MCY-068,700005323,Ball Screw,,HIWIN SB0BC73150,Coating,Mechanical,HIWIN SB0BC73150 Ball Screw,True,True
1131,SPM-MCY-069,700005324,Magnetic Contactors,Siemens,3RT6023-1AN20,Coating,Mechanical,Siemens 3RT6023-1AN20 Magnetic Contactors,True,True
1132,SPM-MCY-070,700005325,Slip Ring,"Senring Electronics Co.,Ltd.",3004012-74-62790,Coating,Mechanical,"Senring Electronics Co.,Ltd. 3004012-74-62790 Slip Ring",False,True
1133,SPM-MCY-071,700005326,Vacuum Pump,Amila,MN20-B 0.4-0.6mpa,Coating,Mechanical,Amila MN20-B 0.4-0.6mpa Vacuum Pump,True,True
1134,SPM-MCY-072,700005327,Vacuum Switches,Amila,MP20-NPN-L,Coating,Electric,Amila MP20-NPN-L Vacuum Switches,True,True
1135,SPM-MCY-073,700005328,Zero Point Systems Centering Pin1,Euk,EFL1408,Coating,Mechanical,Euk EFL1408 Zero Point Systems Centering Pin1,True,True
1136,SPM-MCY-074,700005329,Zero Point Systems Centering Pin2,Euk,EDL1408,Coating,Mechanical,Euk EDL1408 Zero Point Systems Centering Pin2,True,True
1137,SPM-MCY-075,700005330,Zero Point Systems,Euk,EZPS82,Coating,Mechanical,Euk EZPS82 Zero Point Systems,True,True
1138,SPM-MCY-076,700005331,Sealing Strip,,12x12 mm.,Coating,Rubber,12x12 mm. Sealing Strip,True,True
1139,SPM-MCY-079,700005334,Pick & Place Z Reducer,Sensudrive,NMRV040,Coating,Mechanical,Sensudrive NMRV040 Pick & Place Z Reducer,True,True
1140,SPM-MCY-080,700005335,Pick & Place X Reducer,Sesame,PGL-115-7,Coating,Mechanical,Sesame PGL-115-7 Pick & Place X Reducer,True,True
1141,SPM-MCY-081,700005336,Flip Servo Motor Reducer,Sesame,PGL-115-L2-30,Coating,Mechanical,Sesame PGL-115-L2-30 Flip Servo Motor Reducer,True,True
1142,SPM-MCY-082,700005337,Flip A1 Coupling,Coup-Link,LK8-65-32-22,Coating,Mechanical,Coup-Link LK8-65-32-22 Flip A1 Coupling,True,True
1143,SPM-MCY-083,700005338,Flip Z Coupling,Coup-Link,LK8-40-14-16,Coating,Mechanical,Coup-Link LK8-40-14-16 Flip Z Coupling,True,True
1144,SPM-MCY-084,700005339,Weighing Z1 Coupling,Coup-Link,LK8-40-16-16,Coating,Mechanical,Coup-Link LK8-40-16-16 Weighing Z1 Coupling,True,True
1145,SPM-MCY-085,700005340,Weighing Z2 Coupling,Coup-Link,LK8-30-14-12,Coating,Mechanical,Coup-Link LK8-30-14-12 Weighing Z2 Coupling,True,True
1146,SPM-MCY-086,700005341,Unloading X Coupling,Coup-Link,LK8-55-22-16,Coating,Mechanical,Coup-Link LK8-55-22-16 Unloading X Coupling,True,True
1147,SPM-MCY-087,700005342,0/180 Positioning Electromagnet,KDA,YR-SP35/29K,Coating,Mechanical,KDA YR-SP35/29K 0/180 Positioning Electromagnet,True,True
1148,SPM-MCY-088,700005343,Weighing Z2 Linear Guide,HIWIN,HGH15CA2R150ZAH+ZZ,Coating,Mechanical,HIWIN HGH15CA2R150ZAH+ZZ Weighing Z2 Linear Guide,True,True
1149,SPM-MCY-089,700005344,Pick Electromagnet,Tong Li,Diamiter 42,Coating,Mechanical,Tong Li Diamiter 42 Pick Electromagnet,True,True
1150,SPM-MCY-090,700005345,Pick Electromagnet,Tong Li,Diamiter 54,Coating,Mechanical,Tong Li Diamiter 54 Pick Electromagnet,True,True
1151,SPM-MCY-091,700005346,Pick Electromagnet,Tong Li,Diamiter 63.5,Coating,Mechanical,Tong Li Diamiter 63.5 Pick Electromagnet,True,True
1152,SPM-MCY-066,700005321,Lead Switch,Airtac,DMSG-020,Coating,Electric,Airtac DMSG-020 Lead Switch,True,True
1153,SPM-MCY-103,,Bladder,Tong Li,Size 45.00,,Rubber,Tong Li Size 45.00 Bladder,True,True
1154,SPM-MCY-104,,Bladder,Tong Li,Size 57.50,,Rubber,Tong Li Size 57.50 Bladder,True,True
1155,SPM-MCY-111,,Spocket,Tong Li,-,,Mechanical,Tong Li Spocket,False,True
1156,SPM-MCY-141,700007331,Sealing Strip,,12x12 mm.,Coating,Rubber,12x12 mm. Sealing Strip,True,True
1157,SPM-MCY-142,700007332,Conveyor,Tongli,,Coating,Mechanical,Tongli Conveyor,False,True
1158,SPM-MCY-117,700005617,Inner Cleaning Z,Tongli,HX95WG10C150M4,Coating,Mechanical,Tongli HX95WG10C150M4 Inner Cleaning Z,True,True
1159,SPM-MCY-118,700005618,Inner Cleaning X,Tongli,HX952WG10C175M4S,Coating,Mechanical,Tongli HX952WG10C175M4S Inner Cleaning X,True,True
1160,SPM-MCY-119,700005619,Weighing Z1 Guide Bar,Tongli,WDC540-392L,Coating,Mechanical,Tongli WDC540-392L Weighing Z1 Guide Bar,True,True
1161,SPM-MCY-120,700005620,W3 Guide Bar,Tongli,WDCS40-2421,Coating,Mechanical,Tongli WDCS40-2421 W3 Guide Bar,True,True
1162,SPM-MCY-121,700005621,Guide Bar,Tongli,WDCS20-296L,Coating,Mechanical,Tongli WDCS20-296L Guide Bar,True,True
1163,SPM-MCY-122,700005622,V Guide Bar,Tongli,WDCS40-2421,Coating,Mechanical,Tongli WDCS40-2421 V Guide Bar,True,True
1164,SPM-MCY-123,700005623,Loading Guide Bar Guide Bar,Tongli,WDCS20346L,Coating,Mechanical,Tongli WDCS20346L Loading Guide Bar Guide Bar,True,True
1165,SPM-MCY-124,700005624,Guide Bar,Tongli,WDCS20-240L,Coating,Mechanical,Tongli WDCS20-240L Guide Bar,True,True
1166,SPM-MCY-125,700005625,Flip A1 Guide Bar,Tongli,WDCS30-140L,Coating,Mechanical,Tongli WDCS30-140L Flip A1 Guide Bar,True,True
1167,SPM-MCY-126,700005626,Flip A2 Guide Bar,Tongli,WDCS30-140,Coating,Mechanical,Tongli WDCS30-140 Flip A2 Guide Bar,True,True
1168,SPM-MCY-127,700005627,Conveyor,Tongli,,Coating,Mechanical,Tongli Conveyor,False,True
1169,SPM-HEM-002,700004951,Mechanical Seal P4,TP Engineering,SP-200 60/ 40 MM,Slurry,Mechanical,TP Engineering SP-200 60/ 40 MM Mechanical Seal P4,True,True
1170,SPM-COM-027,700004910,Mechanical Seal 25-40,TP Engineering,560 D 25-40,Common Part,Mechanical,TP Engineering 560 D 25-40 Mechanical Seal 25-40,True,True
1171,SPM-HEM-008,700004955,Face Tungsten 1 (Stationary P4),TP Engineering,125 x 92 x t5,Slurry,Mechanical,TP Engineering 125 x 92 x t5 Face Tungsten 1 (Stationary P4),True,True
1172,SPM-HEM-020,700004963,Face Tungsten 2  (Rotating P4),TP Engineering,150 x 105 x t5,Slurry,Mechanical,TP Engineering 150 x 105 x t5 Face Tungsten 2  (Rotating P4),True,True
1173,SPM-WAS-011,700005496,Mechanical Seal WAS,TP Engineering,-,Utility,Pneumatic & Hydraulic,TP Engineering Mechanical Seal WAS,False,True
1174,SPM-WAS-002,700005487,Mechanical Seal 15 mm.,Marshal,T604 15 mm. CAR/CBR/NBR,Utility,Mechanical,Marshal T604 15 mm. CAR/CBR/NBR Mechanical Seal 15 mm.,True,True
1175,SPM-WAS-003,700005488,Mechanical Seal 18 mm.,Marshal,T604 18 mm. SIC/SIC/VITION,Utility,Mechanical,Marshal T604 18 mm. SIC/SIC/VITION Mechanical Seal 18 mm.,True,True
1176,SPM-HEM-043,700004984,Rubber hose Z-112-118,MOUVEX,1 Inch,Slurry,Rubber,MOUVEX 1 Inch Rubber hose Z-112-118,True,True
1177,SPM-HEM-070,700005011,Boot EPDM For AS25,MOUVEX,PUMP AS25,Slurry,Mechanical,MOUVEX PUMP AS25 Boot EPDM For AS25,True,True
1178,SPM-WAS-018,700005503,Motor Gear,Cyclo,CNVM02-6080-6,Utility,Mechanical,Cyclo CNVM02-6080-6 Motor Gear,True,True
1179,SPM-LIG-003,700005031,Xenon Lamp,Wacom,KXL-501HF,Coating,Electric,Wacom KXL-501HF Xenon Lamp,True,True
1180,SPM-HEM-005,700004954,Fuse base,Trisak Automation,Afa 200 AC 600 V/200 A,Slurry,Electric,Trisak Automation Afa 200 AC 600 V/200 A Fuse base,True,True
1181,SPM-COM-017,700004900,Hi Pressure Control,TRS,YK-03H,Common Part,Electric,TRS YK-03H Hi Pressure Control,True,True
1182,SPM-COM-018,700004901,Low Pressure Control,TRS,YK-03L,Common Part,Electric,TRS YK-03L Low Pressure Control,True,True
1183,SPM-BLD-002,700011141,Bladder,U Source,105.7/5 mm.,Common Part,Rubber,U Source 105.7/5 mm. Bladder,True,True
1184,SPM-BLD-011,700012162,Bladder,U Source,93/7 mm.,Common Part,Rubber,U Source 93/7 mm. Bladder,True,True
1185,SPM-BLD-012,700012163,Bladder,U Source,Free Size/All,Common Part,Rubber,U Source Free Size/All Bladder,True,True
1186,SPM-BLD-003,700011275,Bladder,U Source,63.5/3 mm.,Common Part,Rubber,U Source 63.5/3 mm. Bladder,True,True
1187,SPM-BLD-004,700011276,Bladder,U Source,63.5/5 mm.,Common Part,Rubber,U Source 63.5/5 mm. Bladder,True,True
1188,SPM-BLD-005,700011277,Bladder,U Source,105.7/7 mm.,Common Part,Rubber,U Source 105.7/7 mm. Bladder,True,True
1189,SPM-BLD-006,700011278,Bladder,U Source,165.1/5 mm.,Common Part,Rubber,U Source 165.1/5 mm. Bladder,True,True
1190,SPM-BLD-010,700012013,Bladder,U Source,134/5 mm.,Common Part,Rubber,U Source 134/5 mm. Bladder,True,True
1191,SPM-SCR-037,700005575,Robust controller and display,VEGA,CR-222 22Q,Utility,Electric,VEGA CR-222 22Q Robust controller and display,True,True
1192,SPM-SCR-038,700005576,Wired radar sensor for continuous,VEGA,RA-222 22K,Utility,Electric,VEGA RA-222 22K Wired radar sensor for continuous,True,True
1193,SPM-WAS-014,700005499,Rota Meter,+GF+,Rota Meter (50-500 l/h),Utility,Mechanical,+GF+ Rota Meter (50-500 l/h) Rota Meter,True,True
1194,SPM-WAS-015,700005500,Rota Meter,+GF+,Rota Meter (100-1000 l/h),Utility,Mechanical,+GF+ Rota Meter (100-1000 l/h) Rota Meter,True,True
1195,SPM-WAS-030,700008742,,VICCHI,"Type 514, 3/4""",Utility,Mechanical,"VICCHI Type 514, 3/4""",True,True
1196,SPM-WAS-031,700008743,,VICCHI,Type GK10 (min),Utility,Electric,VICCHI Type GK10 (min),True,True
1197,SPM-SCB-006,700006517,,,"200 L/Hr Type 335,DN 25",Utility,Pneumatic & Hydraulic,"200 L/Hr Type 335,DN 25",True,True
1198,SPM-SCB-007,700006518,,,"200 L/Hr Type 335,DN 40",Utility,Pneumatic & Hydraulic,"200 L/Hr Type 335,DN 40",True,True
1199,SPM-MC6-164,700006519,Dip Pan,W.E. Engineering,W360xL550xH245,Coating,Pneumatic & Hydraulic,W.E. Engineering W360xL550xH245 Dip Pan,True,True
1200,SPM-MC6-165,700006520,Exhaust Pipe,W.E. Engineering,Dia.200xH465,Coating,Pneumatic & Hydraulic,W.E. Engineering Dia.200xH465 Exhaust Pipe,True,True
1201,SPM-COB-090,700008018,Drain Air Pipe,W.E. Engineering,Dia.200xH520,Coating,Pneumatic & Hydraulic,W.E. Engineering Dia.200xH520 Drain Air Pipe,True,True
1202,SPM-MC6-160,700005976,Connection Line,Wenglor,S80W-20M,Coating,Pneumatic & Hydraulic,Wenglor S80W-20M Connection Line,True,True
1203,SPM-MC6-010,700005149,Connection Units,ifm,EVC001,Coating,Electric,ifm EVC001 Connection Units,True,True
1204,SPM-MC6-032,700005171,Inductive Sensor,ifm,GR711S,Coating,Electric,ifm GR711S Inductive Sensor,True,True
